floors,layout,per_room_occ,responders,mean_ms,median_ms,std_ms,best_ms,n
11,T,2,9,12488.464470186253,12488.464470186253,159.7716720376229,12350.098143396555,4
9,BASELINE,5,1,12351.438307986746,12351.438307986746,0.03171722342462477,12351.415880522982,2
10,T,5,4,12359.68485272264,12359.68485272264,0.0,12359.68485272264,4
10,T,5,3,13657.153848589154,13657.153848589154,1498.1881480574516,12359.68485272264,4
12,BASELINE,6,10,12361.741982110065,12361.741982110065,0.0,12361.741982110065,4
12,BASELINE,6,9,13480.307597845735,13480.307597845735,1291.608318702497,12361.741982110065,4
11,L,2,8,12384.604493594274,12384.604493594274,0.0,12384.604493594274,4
11,L,2,7,12753.632505567688,12753.632505567688,426.1168441027264,12384.604493594274,4
11,BASELINE,7,8,12389.02274314176,12389.02274314176,0.0,12389.02274314176,4
11,BASELINE,7,7,12535.462389728858,12535.462389728858,169.09393875418976,12389.02274314176,4
10,T,10,6,12440.88997484432,12440.88997484432,0.0,12440.88997484432,4
10,T,10,5,13100.28741378348,13100.28741378348,761.4065777489469,12440.88997484432,4
12,BASELINE,7,10,12441.741982110065,12441.741982110065,0.0,12441.741982110065,4
12,BASELINE,7,9,13568.307597845735,13568.307597845735,1300.845923009531,12441.741982110065,4
11,BASELINE,5,6,12441.902036315958,12441.902036315958,0.0,12441.902036315958,4
11,BASELINE,5,5,12722.466607742628,12722.466607742628,323.9680616765201,12441.902036315958,4
10,L,9,6,12442.697965476931,12442.697965476931,0.0,12442.697965476931,4
10,L,9,5,13192.245923486746,13192.245923486746,865.5034306550007,12442.697965476931,4
11,T,1,8,12466.83079697595,12466.83079697595,0.0,12466.83079697595,4
11,T,1,7,12654.45869374142,12654.45869374142,216.65403341005427,12466.83079697595,4
11,BASELINE,2,4,12475.031179169298,12475.031179169298,0.0,12475.031179169298,4
11,BASELINE,2,3,13206.658027123813,13206.658027123813,844.8099152257931,12475.031179169298,4
11,BASELINE,8,8,12477.02274314176,12477.02274314176,0.0,12477.02274314176,4
11,BASELINE,8,7,12639.462389728858,12639.462389728858,187.56914736825783,12477.02274314176,4
11,T,3,10,12478.098143396555,12478.098143396555,0.0,12478.098143396555,4
11,T,3,9,12632.464470186253,12632.464470186253,178.2468806516909,12478.098143396555,4
11,L,6,10,12493.496717741784,12493.496717741784,0.0,12493.496717741784,4
11,L,6,9,12807.050605668028,12807.050605668028,362.0608431993422,12493.496717741784,4
12,BASELINE,8,10,12521.741982110065,12521.741982110065,0.0,12521.741982110065,4
12,BASELINE,8,9,13656.307597845735,13656.307597845735,1310.0835273165649,12521.741982110065,4
7,T,10,1,12552.759209523982,12552.759209523982,24.78528155662252,12535.233368861676,2
11,BASELINE,6,6,12561.902036315958,12561.902036315958,0.0,12561.902036315958,4
11,BASELINE,6,5,12870.466607742628,12870.466607742628,356.29967675113915,12561.902036315958,4
11,BASELINE,9,8,12565.02274314176,12565.02274314176,0.0,12565.02274314176,4
11,BASELINE,9,7,12743.462389728858,12743.462389728858,206.0443559823258,12565.02274314176,4
9,L,4,2,12567.609318962875,12567.609318962875,0.0,12567.609318962875,2
11,L,3,8,12568.604493594274,12568.604493594274,0.0,12568.604493594274,4
11,L,3,7,12965.632505567688,12965.632505567688,458.44845917734546,12568.604493594274,4
9,T,5,2,12572.629193518203,12572.629193518203,0.0,12572.629193518203,2
9,L,3,1,12660.228395943634,12660.228395943634,92.85592184789591,12594.569343931658,2
12,BASELINE,9,10,12601.741982110065,12601.741982110065,0.0,12601.741982110065,4
12,BASELINE,9,9,13744.307597845735,13744.307597845735,1319.3211316235988,12601.741982110065,4
11,T,4,10,12606.098143396555,12606.098143396555,0.0,12606.098143396555,4
11,T,4,9,12776.464470186253,12776.464470186253,196.72208926575894,12606.098143396555,4
11,T,2,8,12626.83079697595,12626.83079697595,0.0,12626.83079697595,4
11,T,2,7,12838.45869374142,12838.45869374142,244.3668463311563,12626.83079697595,4
10,L,5,4,12629.793881496562,12629.793881496562,0.0,12629.793881496562,4
10,L,5,3,14144.588950900996,14144.588950900996,1749.1346821755355,12629.793881496562,4
8,T,10,2,12630.378539063153,12630.378539063153,0.0,12630.378539063153,2
11,L,7,10,12637.496717741784,12637.496717741784,0.0,12637.496717741784,4
11,L,7,9,12971.050605668028,12971.050605668028,385.1548539669272,12637.496717741784,4
10,T,6,4,12639.68485272264,12639.68485272264,0.0,12639.68485272264,4
10,T,6,3,14077.153848589154,14077.153848589154,1659.8462234305455,12639.68485272264,4
10,BASELINE,5,2,12646.305113278137,12646.305113278137,0.0,12646.305113278137,2
11,BASELINE,3,4,12651.031179169298,12651.031179169298,0.0,12651.031179169298,4
11,BASELINE,3,3,13470.658027123813,13470.658027123813,946.4235626031672,12651.031179169298,4
11,BASELINE,10,8,12653.02274314176,12653.02274314176,0.0,12653.02274314176,4
11,BASELINE,10,7,12847.462389728858,12847.462389728858,224.51956459639385,12653.02274314176,4
10,L,10,6,12658.697965476931,12658.697965476931,0.0,12658.697965476931,4
10,L,10,5,13464.245923486746,13464.245923486746,930.1666608042389,12658.697965476931,4
9,T,2,1,12693.593490943393,12693.593490943393,24.78528155662188,12676.067650281087,2
12,BASELINE,10,10,12681.741982110065,12681.741982110065,0.0,12681.741982110065,4
12,BASELINE,10,9,13832.307597845735,13832.307597845735,1328.5587359306328,12681.741982110065,4
11,BASELINE,7,6,12681.902036315958,12681.902036315958,0.0,12681.902036315958,4
11,BASELINE,7,5,13018.466607742628,13018.466607742628,388.6312918257582,12681.902036315958,4
10,T,1,2,12714.62284445567,12714.62284445567,0.0,12714.62284445567,2
8,L,7,1,12791.734811998862,12791.734811998862,92.85592184789334,12726.075759986888,2
11,T,5,10,12734.098143396555,12734.098143396555,0.0,12734.098143396555,4
11,T,5,9,12920.464470186253,12920.464470186253,215.19729787982698,12734.098143396555,4
11,L,4,8,12752.604493594274,12752.604493594274,0.0,12752.604493594274,4
11,L,4,7,13177.632505567688,13177.632505567688,490.7800742519645,12752.604493594274,4
11,L,8,10,12781.496717741784,12781.496717741784,0.0,12781.496717741784,4
11,L,8,9,13135.050605668028,13135.050605668028,408.2488647345122,12781.496717741784,4
9,BASELINE,6,1,12783.438307986746,12783.438307986746,0.03171722342462477,12783.415880522982,2
11,T,3,8,12786.83079697595,12786.83079697595,0.0,12786.83079697595,4
11,T,3,7,13022.45869374142,13022.45869374142,272.07965925225835,12786.83079697595,4
8,T,6,1,12811.342836488344,12811.342836488344,24.785281556623808,12793.816995826037,2
10,BASELINE,1,1,12797.087926653185,12797.087926653185,0.032244109517708265,12797.065126624691,2
11,BASELINE,8,6,12801.902036315958,12801.902036315958,0.0,12801.902036315958,4
11,BASELINE,8,5,13166.466607742628,13166.466607742628,420.9629069003772,12801.902036315958,4
11,BASELINE,4,4,12827.031179169298,12827.031179169298,0.0,12827.031179169298,4
11,BASELINE,4,3,13734.658027123813,13734.658027123813,1048.0372099805413,12827.031179169298,4
11,T,1,6,12842.08659050689,12842.08659050689,0.0,12842.08659050689,4
11,T,1,5,13162.780368858419,13162.780368858419,370.30527851738753,12842.08659050689,4
8,L,9,2,12843.115735018106,12843.115735018106,0.0,12843.115735018106,2
11,T,6,10,12862.098143396555,12862.098143396555,0.0,12862.098143396555,4
11,T,6,9,13064.464470186253,13064.464470186253,233.67250649389499,12862.098143396555,4
11,L,1,6,12882.660517541102,12882.660517541102,0.0,12882.660517541102,4
11,L,1,5,13193.296143167707,13193.296143167707,358.69112415081577,12882.660517541102,4
10,T,7,4,12919.68485272264,12919.68485272264,0.0,12919.68485272264,4
10,T,7,3,14497.153848589154,14497.153848589154,1821.5042988036407,12919.68485272264,4
11,BASELINE,9,6,12921.902036315958,12921.902036315958,0.0,12921.902036315958,4
11,BASELINE,9,5,13314.466607742628,13314.466607742628,453.29452197499626,12921.902036315958,4
11,L,9,10,12925.496717741784,12925.496717741784,0.0,12925.496717741784,4
11,L,9,9,13299.050605668028,13299.050605668028,431.34287550209723,12925.496717741784,4
11,L,5,8,12936.604493594274,12936.604493594274,0.0,12936.604493594274,4
11,L,5,7,13389.632505567686,13389.632505567686,523.1116893265821,12936.604493594274,4
11,T,4,8,12946.83079697595,12946.83079697595,0.0,12946.83079697595,4
11,T,4,7,13206.45869374142,13206.45869374142,299.7924721733604,12946.83079697595,4
10,L,6,4,12957.793881496562,12957.793881496562,0.0,12957.793881496562,4
10,L,6,3,14632.588950900998,14632.588950900998,1933.886768316217,12957.793881496562,4
10,BASELINE,6,2,12966.305113278137,12966.305113278137,0.0,12966.305113278137,2
11,T,7,10,12990.098143396555,12990.098143396555,0.0,12990.098143396555,4
11,T,7,9,13208.464470186253,13208.464470186253,252.14771510796302,12990.098143396555,4
11,BASELINE,5,4,13003.031179169298,13003.031179169298,0.0,13003.031179169298,4
11,BASELINE,5,3,13998.658027123813,13998.658027123813,1149.6508573579156,13003.031179169298,4
11,BASELINE,10,6,13041.902036315958,13041.902036315958,0.0,13041.902036315958,4
11,BASELINE,10,5,13462.466607742628,13462.466607742628,485.6261370496153,13041.902036315958,4
11,T,2,6,13050.08659050689,13050.08659050689,0.0,13050.08659050689,4
11,T,2,5,13422.780368858419,13422.780368858419,430.34970651310863,13050.08659050689,4
10,L,1,2,13067.384020305428,13067.384020305428,0.0,13067.384020305428,2
11,L,10,10,13069.496717741784,13069.496717741784,0.0,13069.496717741784,4
11,L,10,9,13463.050605668028,13463.050605668028,454.43688626968225,13069.496717741784,4
9,T,6,2,13076.629193518202,13076.629193518202,0.0,13076.629193518202,2
11,T,5,8,13106.83079697595,13106.83079697595,0.0,13106.83079697595,4
11,T,5,7,13390.45869374142,13390.45869374142,327.50528509446247,13106.83079697595,4
11,T,8,10,13118.098143396555,13118.098143396555,0.0,13118.098143396555,4
11,T,8,9,13352.464470186253,13352.464470186253,270.62292372203103,13118.098143396555,4
11,L,6,8,13120.604493594274,13120.604493594274,0.0,13120.604493594274,4
11,L,6,7,13601.632505567686,13601.632505567686,555.4433044012012,13120.604493594274,4
11,L,2,6,13122.660517541102,13122.660517541102,0.0,13122.660517541102,4
11,L,2,5,13493.296143167707,13493.296143167707,427.9731564535709,13122.660517541102,4
9,L,5,2,13143.609318962875,13143.609318962875,0.0,13143.609318962875,2
11,BASELINE,6,4,13179.031179169298,13179.031179169298,0.0,13179.031179169298,4
11,BASELINE,6,3,14262.658027123813,14262.658027123813,1251.2645047352896,13179.031179169298,4
10,T,8,4,13199.68485272264,13199.68485272264,0.0,13199.68485272264,4
10,T,8,3,14917.153848589154,14917.153848589154,1983.1623741767373,13199.68485272264,4
9,BASELINE,7,1,13215.438307986746,13215.438307986746,0.03171722342462477,13215.415880522982,2
9,L,4,1,13308.228395943635,13308.228395943635,92.85592184789527,13242.569343931662,2
11,T,9,10,13246.098143396555,13246.098143396555,0.0,13246.098143396555,4
11,T,9,9,13496.464470186253,13496.464470186253,289.09813233609907,13246.098143396555,4
11,T,3,6,13258.08659050689,13258.08659050689,0.0,13258.08659050689,4
11,T,3,5,13682.780368858419,13682.780368858419,490.39413450882967,13258.08659050689,4
11,T,6,8,13266.83079697595,13266.83079697595,0.0,13266.83079697595,4
11,T,6,7,13574.45869374142,13574.45869374142,355.21809801556446,13266.83079697595,4
10,T,2,2,13274.622844455667,13274.622844455667,0.0,13274.622844455667,2
10,BASELINE,2,1,13277.087926653185,13277.087926653185,0.03224410951577893,13277.065126624691,2
10,L,7,4,13285.793881496562,13285.793881496562,0.0,13285.793881496562,4
10,L,7,3,15120.588950900998,15120.588950900998,2118.6388544568986,13285.793881496562,4
10,BASELINE,7,2,13286.305113278137,13286.305113278137,0.0,13286.305113278137,2
8,L,8,1,13367.734811998862,13367.734811998862,92.85592184789334,13302.075759986888,2
11,L,7,8,13304.604493594274,13304.604493594274,0.0,13304.604493594274,4
11,L,7,7,13813.632505567686,13813.632505567686,587.7749194758202,13304.604493594274,4
9,T,3,1,13341.59349094339,13341.59349094339,24.78528155662188,13324.067650281086,2
8,L,10,2,13347.115735018106,13347.115735018106,0.0,13347.115735018106,2
11,BASELINE,7,4,13355.031179169298,13355.031179169298,0.0,13355.031179169298,4
11,BASELINE,7,3,14526.658027123813,14526.658027123813,1352.8781521126639,13355.031179169298,4
11,L,3,6,13362.660517541102,13362.660517541102,0.0,13362.660517541102,4
11,L,3,5,13793.296143167707,13793.296143167707,497.25518875632594,13362.660517541102,4
8,T,7,1,13387.342836488344,13387.342836488344,24.785281556623808,13369.816995826037,2
11,T,10,10,13374.098143396555,13374.098143396555,0.0,13374.098143396555,4
11,T,10,9,13640.464470186253,13640.464470186253,307.5733409501657,13374.098143396555,4
11,T,7,8,13426.83079697595,13426.83079697595,0.0,13426.83079697595,4
11,T,7,7,13758.45869374142,13758.45869374142,382.9309109366665,13426.83079697595,4
11,T,4,6,13466.08659050689,13466.08659050689,0.0,13466.08659050689,4
11,T,4,5,13942.780368858419,13942.780368858419,550.4385625045508,13466.08659050689,4
10,T,9,4,13479.68485272264,13479.68485272264,0.0,13479.68485272264,4
10,T,9,3,15337.153848589154,15337.153848589154,2144.8204495498326,13479.68485272264,4
11,T,1,4,13483.474147209949,13483.474147209949,0.0,13483.474147209949,4
11,T,1,3,14277.943143076463,14277.943143076463,917.3737772526881,13483.474147209949,4
11,L,8,8,13488.604493594274,13488.604493594274,0.0,13488.604493594274,4
11,L,8,7,14025.632505567686,14025.632505567686,620.1065345504393,13488.604493594274,4
11,L,1,4,13503.931768794311,13503.931768794311,0.0,13503.931768794311,4
11,L,1,3,14499.257297624214,14499.257297624214,1149.3029240025014,13503.931768794311,4
10,L,1,1,13592.00309728619,13592.00309728619,92.85592184789591,13526.344045274214,2
11,BASELINE,8,4,13531.031179169298,13531.031179169298,0.0,13531.031179169298,4
11,BASELINE,8,3,14790.658027123813,14790.658027123813,1454.491799490038,13531.031179169298,4
9,T,7,2,13580.629193518202,13580.629193518202,0.0,13580.629193518202,2
11,BASELINE,1,2,13586.284875078329,13586.284875078329,0.0,13586.284875078329,2
11,T,8,8,13586.83079697595,13586.83079697595,0.0,13586.83079697595,4
11,T,8,7,13942.45869374142,13942.45869374142,410.6437238577685,13586.83079697595,4
11,L,4,6,13602.660517541102,13602.660517541102,0.0,13602.660517541102,4
11,L,4,5,14093.296143167707,14093.296143167707,566.537221059081,13602.660517541102,4
10,BASELINE,8,2,13606.305113278137,13606.305113278137,0.0,13606.305113278137,2
10,L,8,4,13613.793881496558,13613.793881496558,0.0,13613.793881496558,4
10,L,8,3,15608.588950900996,15608.588950900994,2303.390940597579,13613.793881496558,4
9,BASELINE,8,1,13647.438307986746,13647.438307986746,0.03171722342462477,13647.415880522982,2
11,L,9,8,13672.604493594274,13672.604493594274,0.0,13672.604493594274,4
11,L,9,7,14237.632505567686,14237.632505567686,652.4381496250583,13672.604493594274,4
11,T,5,6,13674.08659050689,13674.08659050689,0.0,13674.08659050689,4
11,T,5,5,14202.780368858419,14202.780368858419,610.4829905002719,13674.08659050689,4
11,BASELINE,9,4,13707.031179169298,13707.031179169298,0.0,13707.031179169298,4
11,BASELINE,9,3,15054.658027123813,15054.658027123813,1556.1054468674115,13707.031179169298,4
10,L,2,2,13715.384020305431,13715.384020305431,0.0,13715.384020305431,2
9,L,6,2,13719.60931896288,13719.60931896288,0.0,13719.60931896288,2
11,T,9,8,13746.83079697595,13746.83079697595,0.0,13746.83079697595,4
11,T,9,7,14126.45869374142,14126.45869374142,438.3565367788706,13746.83079697595,4
10,BASELINE,3,1,13757.087926653185,13757.087926653185,0.032244109517708265,13757.065126624691,2
10,T,10,4,13759.68485272264,13759.68485272264,0.0,13759.68485272264,4
10,T,10,3,15757.153848589154,15757.153848589154,2306.4785249229276,13759.68485272264,4
11,T,2,4,13795.474147209949,13795.474147209949,0.0,13795.474147209949,4
11,T,2,3,14741.943143076463,14741.943143076463,1092.888259086333,13795.474147209949,4
10,T,3,2,13834.622844455673,13834.622844455673,0.0,13834.622844455673,2
11,L,5,6,13842.6605175411,13842.6605175411,0.0,13842.6605175411,4
11,L,5,5,14393.296143167707,14393.296143167707,635.8192533618376,13842.6605175411,4
11,L,10,8,13856.604493594274,13856.604493594274,0.0,13856.604493594274,4
11,L,10,7,14449.632505567686,14449.632505567686,684.7697646996774,13856.604493594274,4
11,L,2,4,13863.931768794311,13863.931768794311,0.0,13863.931768794311,4
11,L,2,3,15039.257297624215,15039.257297624215,1357.149020910769,13863.931768794311,4
8,L,9,1,13943.734811998866,13943.734811998866,92.85592184789591,13878.07575998689,2
11,T,6,6,13882.08659050689,13882.08659050689,0.0,13882.08659050689,4
11,T,6,5,14462.780368858419,14462.780368858419,670.5274184959928,13882.08659050689,4
11,BASELINE,10,4,13883.031179169298,13883.031179169298,0.0,13883.031179169298,4
11,BASELINE,10,3,15318.658027123813,15318.658027123813,1657.7190942447855,13883.031179169298,4
9,L,5,1,13956.228395943639,13956.228395943639,92.85592184789398,13890.569343931664,2
11,T,10,8,13906.830796975948,13906.830796975948,0.0,13906.830796975948,4
11,T,10,7,14310.458693741419,14310.458693741419,466.069349699974,13906.830796975948,4
10,BASELINE,9,2,13926.305113278137,13926.305113278137,0.0,13926.305113278137,2
13,BASELINE,1,10,13926.743087941915,13926.743087941915,0.0,13926.743087941915,4
13,BASELINE,1,9,15251.532924327026,15251.532924327026,1529.7355373132482,13926.743087941915,4
11,BASELINE,2,2,13938.284875078329,13938.284875078329,0.0,13938.284875078329,2
10,L,9,4,13941.793881496558,13941.793881496558,0.0,13941.793881496558,4
10,L,9,3,16096.588950900994,16096.588950900994,2488.143026738258,13941.793881496558,4
8,T,8,1,13963.34283648834,13963.34283648834,24.785281556619307,13945.816995826037,2
12,L,1,10,13970.64914174432,13970.64914174432,0.0,13970.64914174432,4
12,L,1,9,14210.84715341624,14210.84715341624,277.35677339519236,13970.64914174432,4
9,T,4,1,13989.593490943394,13989.593490943394,24.78528155662188,13972.06765028109,2
13,BASELINE,2,10,14014.743087941915,14014.743087941915,0.0,14014.743087941915,4
13,BASELINE,2,9,15347.532924327026,15347.532924327026,1538.9731416202821,14014.743087941915,4
9,BASELINE,9,1,14079.438307986744,14079.438307986744,0.03171722342398166,14079.415880522982,2
11,L,6,6,14082.6605175411,14082.6605175411,0.0,14082.6605175411,4
11,L,6,5,14693.296143167707,14693.296143167707,705.1012856645926,14082.6605175411,4
9,T,8,2,14084.629193518203,14084.629193518203,0.0,14084.629193518203,2
11,T,7,6,14090.08659050689,14090.08659050689,0.0,14090.08659050689,4
11,T,7,5,14722.780368858419,14722.780368858419,730.571846491714,14090.08659050689,4
13,BASELINE,3,10,14102.743087941915,14102.743087941915,0.0,14102.743087941915,4
13,BASELINE,3,9,15443.532924327026,15443.532924327026,1548.210745927316,14102.743087941915,4
11,T,3,4,14107.474147209949,14107.474147209949,0.0,14107.474147209949,4
11,T,3,3,15205.943143076463,15205.943143076463,1268.4027409199819,14107.474147209949,4
12,BASELINE,1,8,14118.873213581404,14118.873213581404,0.0,14118.873213581404,4
12,BASELINE,1,7,14182.537601941816,14182.537601941816,73.51330351535346,14118.873213581404,4
12,L,2,10,14130.64914174432,14130.64914174432,0.0,14130.64914174432,4
12,L,2,9,14390.84715341624,14390.84715341624,300.4507841627774,14130.64914174432,4
13,BASELINE,4,10,14190.743087941915,14190.743087941915,0.0,14190.743087941915,4
13,BASELINE,4,9,15539.532924327026,15539.532924327026,1557.44835023435,14190.743087941915,4
12,BASELINE,2,8,14214.873213581404,14214.873213581404,0.0,14214.873213581404,4
12,BASELINE,2,7,14294.537601941816,14294.537601941816,91.9885121294215,14214.873213581404,4
11,L,3,4,14223.931768794311,14223.931768794311,0.0,14223.931768794311,4
11,L,3,3,15579.257297624215,15579.257297624215,1564.9951178190342,14223.931768794311,4
10,BASELINE,4,1,14237.087926653185,14237.087926653185,0.032244109517708265,14237.065126624691,2
12,BASELINE,1,6,14246.201990302228,14246.201990302228,0.0,14246.201990302228,4
12,BASELINE,1,5,14420.55843203795,14420.55843203795,201.32947714212705,14246.201990302228,4
10,BASELINE,10,2,14246.305113278137,14246.305113278137,0.0,14246.305113278137,2
10,L,2,1,14312.003097286186,14312.003097286186,92.85592184789269,14246.344045274214,2
10,L,10,4,14269.793881496558,14269.793881496558,0.0,14269.793881496558,4
10,L,10,3,16584.588950900994,16584.588950900994,2672.895112878938,14269.793881496558,4
13,BASELINE,5,10,14278.743087941915,14278.743087941915,0.0,14278.743087941915,4
13,BASELINE,5,9,15635.532924327026,15635.532924327026,1566.6859545413843,14278.743087941915,4
11,BASELINE,3,2,14290.284875078329,14290.284875078329,0.0,14290.284875078329,2
12,L,3,10,14290.64914174432,14290.64914174432,0.0,14290.64914174432,4
12,L,3,9,14570.84715341624,14570.84715341624,323.54479493036246,14290.64914174432,4
9,L,7,2,14295.60931896288,14295.60931896288,0.0,14295.60931896288,2
11,T,8,6,14298.08659050689,14298.08659050689,0.0,14298.08659050689,4
11,T,8,5,14982.780368858419,14982.780368858419,790.6162744874351,14298.08659050689,4
12,BASELINE,3,8,14310.873213581404,14310.873213581404,0.0,14310.873213581404,4
12,BASELINE,3,7,14406.537601941816,14406.537601941816,110.46372074348952,14310.873213581404,4
11,L,7,6,14322.6605175411,14322.6605175411,0.0,14322.6605175411,4
11,L,7,5,14993.296143167707,14993.296143167707,774.3833179673477,14322.6605175411,4
10,T,1,1,14359.653194867402,14359.653194867402,24.78528155662188,14342.127354205097,2
10,L,3,2,14363.384020305431,14363.384020305431,0.0,14363.384020305431,2
13,BASELINE,6,10,14366.743087941915,14366.743087941915,0.0,14366.743087941915,4
13,BASELINE,6,9,15731.532924327026,15731.532924327026,1575.9235588484182,14366.743087941915,4
12,BASELINE,2,6,14374.201990302228,14374.201990302228,0.0,14374.201990302228,4
12,BASELINE,2,5,14580.55843203795,14580.55843203795,238.2798943702631,14374.201990302228,4
10,T,4,2,14394.62284445567,14394.62284445567,0.0,14394.62284445567,2
12,BASELINE,4,8,14406.873213581404,14406.873213581404,0.0,14406.873213581404,4
12,BASELINE,4,7,14518.537601941816,14518.537601941816,128.93892935755753,14406.873213581404,4
11,T,4,4,14419.474147209949,14419.474147209949,0.0,14419.474147209949,4
11,T,4,3,15669.943143076463,15669.943143076463,1443.917222753627,14419.474147209949,4
12,L,4,10,14450.64914174432,14450.64914174432,0.0,14450.64914174432,4
12,L,4,9,14750.84715341624,14750.84715341624,346.6388056979475,14450.64914174432,4
12,L,1,8,14451.04516508816,14451.04516508816,0.0,14451.04516508816,4
12,L,1,7,14850.568066533131,14850.568066533131,461.3293093933482,14451.04516508816,4
8,L,10,1,14519.734811998866,14519.734811998866,92.85592184789591,14454.07575998689,2
13,BASELINE,7,10,14454.743087941915,14454.743087941915,0.0,14454.743087941915,4
13,BASELINE,7,9,15827.532924327026,15827.532924327026,1585.1611631554522,14454.743087941915,4
12,T,1,10,14476.223738234452,14476.223738234452,0.0,14476.223738234452,4
12,T,1,9,14633.329887895816,14633.329887895816,181.41055559666808,14476.223738234452,4
12,BASELINE,3,6,14502.201990302228,14502.201990302228,0.0,14502.201990302228,4
12,BASELINE,3,5,14740.55843203795,14740.55843203795,275.2303115983991,14502.201990302228,4
12,BASELINE,5,8,14502.873213581404,14502.873213581404,0.0,14502.873213581404,4
12,BASELINE,5,7,14630.537601941816,14630.537601941816,147.41413797162556,14502.873213581404,4
11,T,9,6,14506.08659050689,14506.08659050689,0.0,14506.08659050689,4
11,T,9,5,15242.780368858419,15242.780368858419,850.6607024831561,14506.08659050689,4
9,BASELINE,10,1,14511.438307986744,14511.438307986744,0.03171722342462477,14511.41588052298,2
8,T,9,1,14539.342836488344,14539.342836488344,24.78528155661995,14521.81699582604,2
9,L,6,1,14604.228395943637,14604.228395943637,92.85592184789334,14538.569343931664,2
13,BASELINE,8,10,14542.743087941915,14542.743087941915,0.0,14542.743087941915,4
13,BASELINE,8,9,15923.532924327026,15923.532924327026,1594.3987674624861,14542.743087941915,4
11,L,8,6,14562.6605175411,14562.6605175411,0.0,14562.6605175411,4
11,L,8,5,15293.296143167707,15293.296143167707,843.6653502701027,14562.6605175411,4
11,L,4,4,14583.931768794311,14583.931768794311,0.0,14583.931768794311,4
11,L,4,3,16119.257297624212,16119.257297624212,1772.8412147272952,14583.931768794311,4
9,T,9,2,14588.629193518203,14588.629193518203,0.0,14588.629193518203,2
12,BASELINE,1,4,14594.914873773669,14594.914873773669,0.0,14594.914873773669,4
12,BASELINE,1,3,15300.453676743235,15300.453676743235,814.6860356364105,14594.914873773669,4
12,BASELINE,6,8,14598.873213581404,14598.873213581404,0.0,14598.873213581404,4
12,BASELINE,6,7,14742.537601941816,14742.537601941816,165.88934658569357,14598.873213581404,4
12,L,5,10,14610.64914174432,14610.64914174432,0.0,14610.64914174432,4
12,L,5,9,14930.84715341624,14930.84715341624,369.7328164655325,14610.64914174432,4
12,T,2,10,14612.223738234452,14612.223738234452,0.0,14612.223738234452,4
12,T,2,9,14785.329887895816,14785.329887895816,199.88576421073608,14612.223738234452,4
9,T,5,1,14637.593490943396,14637.593490943396,24.785281556623808,14620.06765028109,2
12,BASELINE,4,6,14630.201990302228,14630.201990302228,0.0,14630.201990302228,4
12,BASELINE,4,5,14900.55843203795,14900.55843203795,312.1807288265352,14630.201990302228,4
13,BASELINE,9,10,14630.743087941915,14630.743087941915,0.0,14630.743087941915,4
13,BASELINE,9,9,16019.532924327026,16019.532924327026,1603.6363717695206,14630.743087941915,4
11,BASELINE,4,2,14642.284875078329,14642.284875078329,0.0,14642.284875078329,2
12,L,2,8,14651.04516508816,14651.04516508816,0.0,14651.04516508816,4
12,L,2,7,15082.568066533131,15082.568066533131,498.2797266214842,14651.04516508816,4
12,BASELINE,7,8,14694.873213581404,14694.873213581404,0.0,14694.873213581404,4
12,BASELINE,7,7,14854.537601941816,14854.537601941816,184.3645551997616,14694.873213581404,4
11,T,10,6,14714.08659050689,14714.08659050689,0.0,14714.08659050689,4
11,T,10,5,15502.780368858419,15502.780368858419,910.7051304788773,14714.08659050689,4
10,BASELINE,5,1,14717.087926653185,14717.087926653185,0.032244109517708265,14717.065126624691,2
13,BASELINE,10,10,14718.743087941915,14718.743087941915,0.0,14718.743087941915,4
13,BASELINE,10,9,16115.532924327026,16115.532924327026,1612.8739760765538,14718.743087941915,4
11,T,5,4,14731.474147209949,14731.474147209949,0.0,14731.474147209949,4
11,T,5,3,16133.943143076463,16133.943143076463,1619.431704587273,14731.474147209949,4
12,T,3,10,14748.223738234452,14748.223738234452,0.0,14748.223738234452,4
12,T,3,9,14937.329887895816,14937.329887895816,218.3609728248041,14748.223738234452,4
12,BASELINE,5,6,14758.201990302228,14758.201990302228,0.0,14758.201990302228,4
12,BASELINE,5,5,15060.55843203795,15060.55843203795,349.13114605467126,14758.201990302228,4
12,L,6,10,14770.64914174432,14770.64914174432,0.0,14770.64914174432,4
12,L,6,9,15110.84715341624,15110.84715341624,392.8268272331175,14770.64914174432,4
12,BASELINE,2,4,14786.914873773669,14786.914873773669,0.0,14786.914873773669,4
12,BASELINE,2,3,15588.453676743235,15588.453676743235,925.5372873208186,14786.914873773669,4
12,T,1,8,14790.43603755718,14790.43603755718,0.0,14790.43603755718,4
12,T,1,7,14985.927491347858,14985.927491347858,225.73408694063804,14790.43603755718,4
12,BASELINE,8,8,14790.873213581404,14790.873213581404,0.0,14790.873213581404,4
12,BASELINE,8,7,14966.537601941816,14966.537601941816,202.83976381382965,14790.873213581404,4
11,L,9,6,14802.6605175411,14802.6605175411,0.0,14802.6605175411,4
11,L,9,5,15593.296143167707,15593.296143167707,912.9473825728579,14802.6605175411,4
12,L,3,8,14851.04516508816,14851.04516508816,0.0,14851.04516508816,4
12,L,3,7,15314.568066533131,15314.568066533131,535.2301438496203,14851.04516508816,4
9,L,8,2,14871.60931896288,14871.60931896288,0.0,14871.60931896288,2
