floors,layout,per_room_occ,responders,exit_combo_id,exit_combo,makespan_s,makespan_hms
13,T,5,9,3,RLRLRLRLR,18055.117460644542,05:00:55
13,T,5,10,0,LLLLLRRRRR,17600.40169635987,04:53:20
13,T,5,10,1,RRRRRLLLLL,17600.40169635987,04:53:20
13,T,5,10,2,LRLRLRLRLR,17600.40169635987,04:53:20
13,T,5,10,3,RLRLRLRLRL,17600.40169635987,04:53:20
13,T,6,1,0,L,27302.51049057285,07:35:03
13,T,6,1,1,R,27267.45880924824,07:34:27
13,T,6,2,0,LR,24027.519896846272,06:40:28
13,T,6,2,1,RL,24027.519896846272,06:40:28
13,T,6,3,0,LLR,20343.037397713593,05:39:03
13,T,6,3,1,RRL,24027.519896846272,06:40:28
13,T,6,3,2,LRL,20343.037397713593,05:39:03
13,T,6,3,3,RLR,24027.519896846272,06:40:28
13,T,6,4,0,LLRR,20343.037397713593,05:39:03
13,T,6,4,1,RRLL,20343.037397713593,05:39:03
13,T,6,4,2,LRLR,20343.037397713593,05:39:03
13,T,6,4,3,RLRL,20343.037397713593,05:39:03
13,T,6,5,0,LLLRR,19009.699630733852,05:16:50
13,T,6,5,1,RRRLL,20343.037397713593,05:39:03
13,T,6,5,2,LRLRL,19009.699630733852,05:16:50
13,T,6,5,3,RLRLR,20343.037397713593,05:39:03
13,T,6,6,0,LLLRRR,19009.699630733852,05:16:50
13,T,6,6,1,RRRLLL,19009.699630733852,05:16:50
13,T,6,6,2,LRLRLR,19009.699630733852,05:16:50
13,T,6,6,3,RLRLRL,19009.699630733852,05:16:50
13,T,6,7,0,LLLLRRR,18239.117460644542,05:03:59
13,T,6,7,1,RRRRLLL,19009.699630733852,05:16:50
13,T,6,7,2,LRLRLRL,18239.117460644542,05:03:59
13,T,6,7,3,RLRLRLR,19009.699630733852,05:16:50
13,T,6,8,0,LLLLRRRR,18239.117460644542,05:03:59
13,T,6,8,1,RRRRLLLL,18239.117460644542,05:03:59
13,T,6,8,2,LRLRLRLR,18239.117460644542,05:03:59
13,T,6,8,3,RLRLRLRL,18239.117460644542,05:03:59
13,T,6,9,0,LLLLLRRRR,17752.40169635987,04:55:52
13,T,6,9,1,RRRRRLLLL,18239.117460644542,05:03:59
13,T,6,9,2,LRLRLRLRL,17752.40169635987,04:55:52
13,T,6,9,3,RLRLRLRLR,18239.117460644542,05:03:59
13,T,6,10,0,LLLLLRRRRR,17752.40169635987,04:55:52
13,T,6,10,1,RRRRRLLLLL,17752.40169635987,04:55:52
13,T,6,10,2,LRLRLRLRLR,17752.40169635987,04:55:52
13,T,6,10,3,RLRLRLRLRL,17752.40169635987,04:55:52
13,T,7,1,0,L,28238.510490572848,07:50:39
13,T,7,1,1,R,28203.458809248234,07:50:03
13,T,7,2,0,LR,24755.519896846272,06:52:36
13,T,7,2,1,RL,24755.519896846272,06:52:36
13,T,7,3,0,LLR,20711.037397713597,05:45:11
13,T,7,3,1,RRL,24755.519896846272,06:52:36
13,T,7,3,2,LRL,20711.037397713597,05:45:11
13,T,7,3,3,RLR,24755.519896846272,06:52:36
13,T,7,4,0,LLRR,20711.037397713597,05:45:11
13,T,7,4,1,RRLL,20711.037397713597,05:45:11
13,T,7,4,2,LRLR,20711.037397713597,05:45:11
13,T,7,4,3,RLRL,20711.037397713597,05:45:11
13,T,7,5,0,LLLRR,19257.699630733852,05:20:58
13,T,7,5,1,RRRLL,20711.037397713597,05:45:11
13,T,7,5,2,LRLRL,19257.699630733852,05:20:58
13,T,7,5,3,RLRLR,20711.037397713597,05:45:11
13,T,7,6,0,LLLRRR,19257.699630733852,05:20:58
13,T,7,6,1,RRRLLL,19257.699630733852,05:20:58
13,T,7,6,2,LRLRLR,19257.699630733852,05:20:58
13,T,7,6,3,RLRLRL,19257.699630733852,05:20:58
13,T,7,7,0,LLLLRRR,18423.117460644542,05:07:03
13,T,7,7,1,RRRRLLL,19257.699630733852,05:20:58
13,T,7,7,2,LRLRLRL,18423.117460644542,05:07:03
13,T,7,7,3,RLRLRLR,19257.699630733852,05:20:58
13,T,7,8,0,LLLLRRRR,18423.117460644542,05:07:03
13,T,7,8,1,RRRRLLLL,18423.117460644542,05:07:03
13,T,7,8,2,LRLRLRLR,18423.117460644542,05:07:03
13,T,7,8,3,RLRLRLRL,18423.117460644542,05:07:03
13,T,7,9,0,LLLLLRRRR,17904.40169635987,04:58:24
13,T,7,9,1,RRRRRLLLL,18423.117460644542,05:07:03
13,T,7,9,2,LRLRLRLRL,17904.40169635987,04:58:24
13,T,7,9,3,RLRLRLRLR,18423.117460644542,05:07:03
13,T,7,10,0,LLLLLRRRRR,17904.40169635987,04:58:24
13,T,7,10,1,RRRRRLLLLL,17904.40169635987,04:58:24
13,T,7,10,2,LRLRLRLRLR,17904.40169635987,04:58:24
13,T,7,10,3,RLRLRLRLRL,17904.40169635987,04:58:24
13,T,8,1,0,L,29174.510490572844,08:06:15
13,T,8,1,1,R,29139.458809248234,08:05:39
13,T,8,2,0,LR,25483.519896846276,07:04:44
13,T,8,2,1,RL,25483.519896846276,07:04:44
13,T,8,3,0,LLR,21079.037397713597,05:51:19
13,T,8,3,1,RRL,25483.519896846276,07:04:44
13,T,8,3,2,LRL,21079.037397713597,05:51:19
13,T,8,3,3,RLR,25483.519896846276,07:04:44
13,T,8,4,0,LLRR,21079.037397713597,05:51:19
13,T,8,4,1,RRLL,21079.037397713597,05:51:19
13,T,8,4,2,LRLR,21079.037397713597,05:51:19
13,T,8,4,3,RLRL,21079.037397713597,05:51:19
13,T,8,5,0,LLLRR,19505.699630733852,05:25:06
13,T,8,5,1,RRRLL,21079.037397713597,05:51:19
13,T,8,5,2,LRLRL,19505.699630733852,05:25:06
13,T,8,5,3,RLRLR,21079.037397713597,05:51:19
13,T,8,6,0,LLLRRR,19505.699630733852,05:25:06
13,T,8,6,1,RRRLLL,19505.699630733852,05:25:06
13,T,8,6,2,LRLRLR,19505.699630733852,05:25:06
13,T,8,6,3,RLRLRL,19505.699630733852,05:25:06
13,T,8,7,0,LLLLRRR,18607.117460644542,05:10:07
13,T,8,7,1,RRRRLLL,19505.699630733852,05:25:06
13,T,8,7,2,LRLRLRL,18607.117460644542,05:10:07
13,T,8,7,3,RLRLRLR,19505.699630733852,05:25:06
13,T,8,8,0,LLLLRRRR,18607.117460644542,05:10:07
13,T,8,8,1,RRRRLLLL,18607.117460644542,05:10:07
13,T,8,8,2,LRLRLRLR,18607.117460644542,05:10:07
13,T,8,8,3,RLRLRLRL,18607.117460644542,05:10:07
13,T,8,9,0,LLLLLRRRR,18056.40169635987,05:00:56
13,T,8,9,1,RRRRRLLLL,18607.117460644542,05:10:07
13,T,8,9,2,LRLRLRLRL,18056.40169635987,05:00:56
13,T,8,9,3,RLRLRLRLR,18607.117460644542,05:10:07
13,T,8,10,0,LLLLLRRRRR,18056.40169635987,05:00:56
13,T,8,10,1,RRRRRLLLLL,18056.40169635987,05:00:56
13,T,8,10,2,LRLRLRLRLR,18056.40169635987,05:00:56
13,T,8,10,3,RLRLRLRLRL,18056.40169635987,05:00:56
13,T,9,1,0,L,30110.510490572848,08:21:51
13,T,9,1,1,R,30075.458809248237,08:21:15
13,T,9,2,0,LR,26211.519896846276,07:16:52
13,T,9,2,1,RL,26211.519896846276,07:16:52
13,T,9,3,0,LLR,21447.037397713597,05:57:27
13,T,9,3,1,RRL,26211.519896846276,07:16:52
13,T,9,3,2,LRL,21447.037397713597,05:57:27
13,T,9,3,3,RLR,26211.519896846276,07:16:52
13,T,9,4,0,LLRR,21447.037397713597,05:57:27
13,T,9,4,1,RRLL,21447.037397713597,05:57:27
13,T,9,4,2,LRLR,21447.037397713597,05:57:27
13,T,9,4,3,RLRL,21447.037397713597,05:57:27
13,T,9,5,0,LLLRR,19753.699630733852,05:29:14
13,T,9,5,1,RRRLL,21447.037397713597,05:57:27
13,T,9,5,2,LRLRL,19753.699630733852,05:29:14
13,T,9,5,3,RLRLR,21447.037397713597,05:57:27
13,T,9,6,0,LLLRRR,19753.699630733852,05:29:14
13,T,9,6,1,RRRLLL,19753.699630733852,05:29:14
13,T,9,6,2,LRLRLR,19753.699630733852,05:29:14
13,T,9,6,3,RLRLRL,19753.699630733852,05:29:14
13,T,9,7,0,LLLLRRR,18791.117460644542,05:13:11
13,T,9,7,1,RRRRLLL,19753.699630733852,05:29:14
13,T,9,7,2,LRLRLRL,18791.117460644542,05:13:11
13,T,9,7,3,RLRLRLR,19753.699630733852,05:29:14
13,T,9,8,0,LLLLRRRR,18791.117460644542,05:13:11
13,T,9,8,1,RRRRLLLL,18791.117460644542,05:13:11
13,T,9,8,2,LRLRLRLR,18791.117460644542,05:13:11
13,T,9,8,3,RLRLRLRL,18791.117460644542,05:13:11
13,T,9,9,0,LLLLLRRRR,18208.40169635987,05:03:28
13,T,9,9,1,RRRRRLLLL,18791.117460644542,05:13:11
13,T,9,9,2,LRLRLRLRL,18208.40169635987,05:03:28
13,T,9,9,3,RLRLRLRLR,18791.117460644542,05:13:11
13,T,9,10,0,LLLLLRRRRR,18208.40169635987,05:03:28
13,T,9,10,1,RRRRRLLLLL,18208.40169635987,05:03:28
13,T,9,10,2,LRLRLRLRLR,18208.40169635987,05:03:28
13,T,9,10,3,RLRLRLRLRL,18208.40169635987,05:03:28
13,T,10,1,0,L,31046.510490572848,08:37:27
13,T,10,1,1,R,31011.458809248237,08:36:51
13,T,10,2,0,LR,26939.519896846276,07:29:00
13,T,10,2,1,RL,26939.519896846276,07:29:00
13,T,10,3,0,LLR,21815.037397713597,06:03:35
13,T,10,3,1,RRL,26939.519896846276,07:29:00
13,T,10,3,2,LRL,21815.037397713597,06:03:35
13,T,10,3,3,RLR,26939.519896846276,07:29:00
13,T,10,4,0,LLRR,21815.037397713597,06:03:35
13,T,10,4,1,RRLL,21815.037397713597,06:03:35
13,T,10,4,2,LRLR,21815.037397713597,06:03:35
13,T,10,4,3,RLRL,21815.037397713597,06:03:35
13,T,10,5,0,LLLRR,20001.699630733852,05:33:22
13,T,10,5,1,RRRLL,21815.037397713597,06:03:35
13,T,10,5,2,LRLRL,20001.699630733852,05:33:22
13,T,10,5,3,RLRLR,21815.037397713597,06:03:35
13,T,10,6,0,LLLRRR,20001.699630733852,05:33:22
13,T,10,6,1,RRRLLL,20001.699630733852,05:33:22
13,T,10,6,2,LRLRLR,20001.699630733852,05:33:22
13,T,10,6,3,RLRLRL,20001.699630733852,05:33:22
13,T,10,7,0,LLLLRRR,18975.117460644542,05:16:15
13,T,10,7,1,RRRRLLL,20001.699630733852,05:33:22
13,T,10,7,2,LRLRLRL,18975.117460644542,05:16:15
13,T,10,7,3,RLRLRLR,20001.699630733852,05:33:22
13,T,10,8,0,LLLLRRRR,18975.117460644542,05:16:15
13,T,10,8,1,RRRRLLLL,18975.117460644542,05:16:15
13,T,10,8,2,LRLRLRLR,18975.117460644542,05:16:15
13,T,10,8,3,RLRLRLRL,18975.117460644542,05:16:15
13,T,10,9,0,LLLLLRRRR,18360.40169635987,05:06:00
13,T,10,9,1,RRRRRLLLL,18975.117460644542,05:16:15
13,T,10,9,2,LRLRLRLRL,18360.40169635987,05:06:00
13,T,10,9,3,RLRLRLRLR,18975.117460644542,05:16:15
13,T,10,10,0,LLLLLRRRRR,18360.40169635987,05:06:00
13,T,10,10,1,RRRRRLLLLL,18360.40169635987,05:06:00
13,T,10,10,2,LRLRLRLRLR,18360.40169635987,05:06:00
13,T,10,10,3,RLRLRLRLRL,18360.40169635987,05:06:00
13,L,1,1,0,L,21406.603881725565,05:56:47
13,L,1,1,1,R,21537.92198574951,05:58:58
13,L,1,2,0,LR,20947.64385675678,05:49:08
13,L,1,2,1,RL,20947.64385675678,05:49:08
13,L,1,3,0,LLR,20947.64385675678,05:49:08
13,L,1,3,1,RRL,18559.658219487646,05:09:20
13,L,1,3,2,LRL,20947.64385675678,05:49:08
13,L,1,3,3,RLR,18559.658219487646,05:09:20
13,L,1,4,0,LLRR,18559.658219487646,05:09:20
13,L,1,4,1,RRLL,18559.658219487646,05:09:20
13,L,1,4,2,LRLR,18559.658219487646,05:09:20
13,L,1,4,3,RLRL,18559.658219487646,05:09:20
13,L,1,5,0,LLLRR,18559.658219487646,05:09:20
13,L,1,5,1,RRRLL,17817.078184541464,04:56:57
13,L,1,5,2,LRLRL,18559.658219487646,05:09:20
13,L,1,5,3,RLRLR,17817.078184541464,04:56:57
13,L,1,6,0,LLLRRR,17817.078184541464,04:56:57
13,L,1,6,1,RRRLLL,17817.078184541464,04:56:57
13,L,1,6,2,LRLRLR,17817.078184541464,04:56:57
13,L,1,6,3,RLRLRL,17817.078184541464,04:56:57
13,L,1,7,0,LLLLRRR,17817.078184541464,04:56:57
13,L,1,7,1,RRRRLLL,16880.31843865029,04:41:20
13,L,1,7,2,LRLRLRL,17817.078184541464,04:56:57
13,L,1,7,3,RLRLRLR,16880.31843865029,04:41:20
13,L,1,8,0,LLLLRRRR,16880.31843865029,04:41:20
13,L,1,8,1,RRRRLLLL,16880.31843865029,04:41:20
13,L,1,8,2,LRLRLRLR,16880.31843865029,04:41:20
13,L,1,8,3,RLRLRLRL,16880.31843865029,04:41:20
13,L,1,9,0,LLLLLRRRR,16880.31843865029,04:41:20
13,L,1,9,1,RRRRRLLLL,16404.68062003249,04:33:25
13,L,1,9,2,LRLRLRLRL,16880.31843865029,04:41:20
13,L,1,9,3,RLRLRLRLR,16404.68062003249,04:33:25
13,L,1,10,0,LLLLLRRRRR,16404.68062003249,04:33:25
13,L,1,10,1,RRRRRLLLLL,16404.68062003249,04:33:25
13,L,1,10,2,LRLRLRLRLR,16404.68062003249,04:33:25
13,L,1,10,3,RLRLRLRLRL,16404.68062003249,04:33:25
13,L,2,1,0,L,22342.603881725565,06:12:23
13,L,2,1,1,R,22473.92198574951,06:14:34
13,L,2,2,0,LR,21811.643856756782,06:03:32
13,L,2,2,1,RL,21811.643856756782,06:03:32
13,L,2,3,0,LLR,21811.643856756782,06:03:32
13,L,2,3,1,RRL,18991.658219487646,05:16:32
13,L,2,3,2,LRL,21811.643856756782,06:03:32
13,L,2,3,3,RLR,18991.658219487646,05:16:32
13,L,2,4,0,LLRR,18991.658219487646,05:16:32
13,L,2,4,1,RRLL,18991.658219487646,05:16:32
13,L,2,4,2,LRLR,18991.658219487646,05:16:32
13,L,2,4,3,RLRL,18991.658219487646,05:16:32
13,L,2,5,0,LLLRR,18991.658219487646,05:16:32
13,L,2,5,1,RRRLL,18105.078184541464,05:01:45
13,L,2,5,2,LRLRL,18991.658219487646,05:16:32
13,L,2,5,3,RLRLR,18105.078184541464,05:01:45
13,L,2,6,0,LLLRRR,18105.078184541464,05:01:45
13,L,2,6,1,RRRLLL,18105.078184541464,05:01:45
13,L,2,6,2,LRLRLR,18105.078184541464,05:01:45
13,L,2,6,3,RLRLRL,18105.078184541464,05:01:45
13,L,2,7,0,LLLLRRR,18105.078184541464,05:01:45
13,L,2,7,1,RRRRLLL,17096.31843865029,04:44:56
13,L,2,7,2,LRLRLRL,18105.078184541464,05:01:45
13,L,2,7,3,RLRLRLR,17096.31843865029,04:44:56
13,L,2,8,0,LLLLRRRR,17096.31843865029,04:44:56
13,L,2,8,1,RRRRLLLL,17096.31843865029,04:44:56
13,L,2,8,2,LRLRLRLR,17096.31843865029,04:44:56
13,L,2,8,3,RLRLRLRL,17096.31843865029,04:44:56
13,L,2,9,0,LLLLLRRRR,17096.31843865029,04:44:56
13,L,2,9,1,RRRRRLLLL,16580.68062003249,04:36:21
13,L,2,9,2,LRLRLRLRL,17096.31843865029,04:44:56
13,L,2,9,3,RLRLRLRLR,16580.68062003249,04:36:21
13,L,2,10,0,LLLLLRRRRR,16580.68062003249,04:36:21
13,L,2,10,1,RRRRRLLLLL,16580.68062003249,04:36:21
13,L,2,10,2,LRLRLRLRLR,16580.68062003249,04:36:21
13,L,2,10,3,RLRLRLRLRL,16580.68062003249,04:36:21
13,L,3,1,0,L,23278.60388172556,06:27:59
13,L,3,1,1,R,23409.921985749505,06:30:10
13,L,3,2,0,LR,22675.643856756782,06:17:56
13,L,3,2,1,RL,22675.643856756782,06:17:56
13,L,3,3,0,LLR,22675.643856756782,06:17:56
13,L,3,3,1,RRL,19423.658219487646,05:23:44
13,L,3,3,2,LRL,22675.643856756782,06:17:56
13,L,3,3,3,RLR,19423.658219487646,05:23:44
13,L,3,4,0,LLRR,19423.658219487646,05:23:44
13,L,3,4,1,RRLL,19423.658219487646,05:23:44
13,L,3,4,2,LRLR,19423.658219487646,05:23:44
13,L,3,4,3,RLRL,19423.658219487646,05:23:44
13,L,3,5,0,LLLRR,19423.658219487646,05:23:44
13,L,3,5,1,RRRLL,18393.078184541464,05:06:33
13,L,3,5,2,LRLRL,19423.658219487646,05:23:44
13,L,3,5,3,RLRLR,18393.078184541464,05:06:33
13,L,3,6,0,LLLRRR,18393.078184541464,05:06:33
13,L,3,6,1,RRRLLL,18393.078184541464,05:06:33
13,L,3,6,2,LRLRLR,18393.078184541464,05:06:33
13,L,3,6,3,RLRLRL,18393.078184541464,05:06:33
13,L,3,7,0,LLLLRRR,18393.078184541464,05:06:33
13,L,3,7,1,RRRRLLL,17312.31843865029,04:48:32
13,L,3,7,2,LRLRLRL,18393.078184541464,05:06:33
13,L,3,7,3,RLRLRLR,17312.31843865029,04:48:32
13,L,3,8,0,LLLLRRRR,17312.31843865029,04:48:32
13,L,3,8,1,RRRRLLLL,17312.31843865029,04:48:32
13,L,3,8,2,LRLRLRLR,17312.31843865029,04:48:32
13,L,3,8,3,RLRLRLRL,17312.31843865029,04:48:32
13,L,3,9,0,LLLLLRRRR,17312.31843865029,04:48:32
13,L,3,9,1,RRRRRLLLL,16756.68062003249,04:39:17
13,L,3,9,2,LRLRLRLRL,17312.31843865029,04:48:32
13,L,3,9,3,RLRLRLRLR,16756.68062003249,04:39:17
13,L,3,10,0,LLLLLRRRRR,16756.68062003249,04:39:17
13,L,3,10,1,RRRRRLLLLL,16756.68062003249,04:39:17
13,L,3,10,2,LRLRLRLRLR,16756.68062003249,04:39:17
13,L,3,10,3,RLRLRLRLRL,16756.68062003249,04:39:17
13,L,4,1,0,L,24214.60388172556,06:43:35
13,L,4,1,1,R,24345.921985749508,06:45:46
13,L,4,2,0,LR,23539.643856756775,06:32:20
13,L,4,2,1,RL,23539.643856756775,06:32:20
13,L,4,3,0,LLR,23539.643856756775,06:32:20
13,L,4,3,1,RRL,19855.658219487646,05:30:56
13,L,4,3,2,LRL,23539.643856756775,06:32:20
13,L,4,3,3,RLR,19855.658219487646,05:30:56
13,L,4,4,0,LLRR,19855.658219487646,05:30:56
13,L,4,4,1,RRLL,19855.658219487646,05:30:56
13,L,4,4,2,LRLR,19855.658219487646,05:30:56
13,L,4,4,3,RLRL,19855.658219487646,05:30:56
13,L,4,5,0,LLLRR,19855.658219487646,05:30:56
13,L,4,5,1,RRRLL,18681.078184541464,05:11:21
13,L,4,5,2,LRLRL,19855.658219487646,05:30:56
13,L,4,5,3,RLRLR,18681.078184541464,05:11:21
13,L,4,6,0,LLLRRR,18681.078184541464,05:11:21
13,L,4,6,1,RRRLLL,18681.078184541464,05:11:21
13,L,4,6,2,LRLRLR,18681.078184541464,05:11:21
13,L,4,6,3,RLRLRL,18681.078184541464,05:11:21
13,L,4,7,0,LLLLRRR,18681.078184541464,05:11:21
13,L,4,7,1,RRRRLLL,17528.31843865029,04:52:08
13,L,4,7,2,LRLRLRL,18681.078184541464,05:11:21
13,L,4,7,3,RLRLRLR,17528.31843865029,04:52:08
13,L,4,8,0,LLLLRRRR,17528.31843865029,04:52:08
13,L,4,8,1,RRRRLLLL,17528.31843865029,04:52:08
13,L,4,8,2,LRLRLRLR,17528.31843865029,04:52:08
13,L,4,8,3,RLRLRLRL,17528.31843865029,04:52:08
13,L,4,9,0,LLLLLRRRR,17528.31843865029,04:52:08
13,L,4,9,1,RRRRRLLLL,16932.68062003249,04:42:13
13,L,4,9,2,LRLRLRLRL,17528.31843865029,04:52:08
13,L,4,9,3,RLRLRLRLR,16932.68062003249,04:42:13
13,L,4,10,0,LLLLLRRRRR,16932.68062003249,04:42:13
13,L,4,10,1,RRRRRLLLLL,16932.68062003249,04:42:13
13,L,4,10,2,LRLRLRLRLR,16932.68062003249,04:42:13
13,L,4,10,3,RLRLRLRLRL,16932.68062003249,04:42:13
13,L,5,1,0,L,25150.60388172556,06:59:11
13,L,5,1,1,R,25281.92198574951,07:01:22
13,L,5,2,0,LR,24403.643856756775,06:46:44
13,L,5,2,1,RL,24403.643856756775,06:46:44
13,L,5,3,0,LLR,24403.643856756775,06:46:44
13,L,5,3,1,RRL,20287.658219487646,05:38:08
13,L,5,3,2,LRL,24403.643856756775,06:46:44
13,L,5,3,3,RLR,20287.658219487646,05:38:08
13,L,5,4,0,LLRR,20287.658219487646,05:38:08
13,L,5,4,1,RRLL,20287.658219487646,05:38:08
13,L,5,4,2,LRLR,20287.658219487646,05:38:08
13,L,5,4,3,RLRL,20287.658219487646,05:38:08
13,L,5,5,0,LLLRR,20287.658219487646,05:38:08
13,L,5,5,1,RRRLL,18969.07818454146,05:16:09
13,L,5,5,2,LRLRL,20287.658219487646,05:38:08
13,L,5,5,3,RLRLR,18969.07818454146,05:16:09
13,L,5,6,0,LLLRRR,18969.07818454146,05:16:09
13,L,5,6,1,RRRLLL,18969.07818454146,05:16:09
13,L,5,6,2,LRLRLR,18969.07818454146,05:16:09
13,L,5,6,3,RLRLRL,18969.07818454146,05:16:09
13,L,5,7,0,LLLLRRR,18969.07818454146,05:16:09
13,L,5,7,1,RRRRLLL,17744.31843865029,04:55:44
13,L,5,7,2,LRLRLRL,18969.07818454146,05:16:09
13,L,5,7,3,RLRLRLR,17744.31843865029,04:55:44
13,L,5,8,0,LLLLRRRR,17744.31843865029,04:55:44
13,L,5,8,1,RRRRLLLL,17744.31843865029,04:55:44
13,L,5,8,2,LRLRLRLR,17744.31843865029,04:55:44
13,L,5,8,3,RLRLRLRL,17744.31843865029,04:55:44
13,L,5,9,0,LLLLLRRRR,17744.31843865029,04:55:44
13,L,5,9,1,RRRRRLLLL,17108.68062003249,04:45:09
13,L,5,9,2,LRLRLRLRL,17744.31843865029,04:55:44
13,L,5,9,3,RLRLRLRLR,17108.68062003249,04:45:09
13,L,5,10,0,LLLLLRRRRR,17108.68062003249,04:45:09
13,L,5,10,1,RRRRRLLLLL,17108.68062003249,04:45:09
13,L,5,10,2,LRLRLRLRLR,17108.68062003249,04:45:09
13,L,5,10,3,RLRLRLRLRL,17108.68062003249,04:45:09
13,L,6,1,0,L,26086.60388172556,07:14:47
13,L,6,1,1,R,26217.921985749508,07:16:58
13,L,6,2,0,LR,25267.643856756775,07:01:08
13,L,6,2,1,RL,25267.643856756775,07:01:08
13,L,6,3,0,LLR,25267.643856756775,07:01:08
13,L,6,3,1,RRL,20719.658219487646,05:45:20
13,L,6,3,2,LRL,25267.643856756775,07:01:08
13,L,6,3,3,RLR,20719.658219487646,05:45:20
13,L,6,4,0,LLRR,20719.658219487646,05:45:20
13,L,6,4,1,RRLL,20719.658219487646,05:45:20
13,L,6,4,2,LRLR,20719.658219487646,05:45:20
13,L,6,4,3,RLRL,20719.658219487646,05:45:20
13,L,6,5,0,LLLRR,20719.658219487646,05:45:20
13,L,6,5,1,RRRLL,19257.07818454146,05:20:57
13,L,6,5,2,LRLRL,20719.658219487646,05:45:20
13,L,6,5,3,RLRLR,19257.07818454146,05:20:57
13,L,6,6,0,LLLRRR,19257.07818454146,05:20:57
13,L,6,6,1,RRRLLL,19257.07818454146,05:20:57
13,L,6,6,2,LRLRLR,19257.07818454146,05:20:57
13,L,6,6,3,RLRLRL,19257.07818454146,05:20:57
13,L,6,7,0,LLLLRRR,19257.07818454146,05:20:57
13,L,6,7,1,RRRRLLL,17960.31843865029,04:59:20
13,L,6,7,2,LRLRLRL,19257.07818454146,05:20:57
13,L,6,7,3,RLRLRLR,17960.31843865029,04:59:20
13,L,6,8,0,LLLLRRRR,17960.31843865029,04:59:20
13,L,6,8,1,RRRRLLLL,17960.31843865029,04:59:20
13,L,6,8,2,LRLRLRLR,17960.31843865029,04:59:20
13,L,6,8,3,RLRLRLRL,17960.31843865029,04:59:20
13,L,6,9,0,LLLLLRRRR,17960.31843865029,04:59:20
13,L,6,9,1,RRRRRLLLL,17284.68062003249,04:48:05
13,L,6,9,2,LRLRLRLRL,17960.31843865029,04:59:20
13,L,6,9,3,RLRLRLRLR,17284.68062003249,04:48:05
13,L,6,10,0,LLLLLRRRRR,17284.68062003249,04:48:05
13,L,6,10,1,RRRRRLLLLL,17284.68062003249,04:48:05
13,L,6,10,2,LRLRLRLRLR,17284.68062003249,04:48:05
13,L,6,10,3,RLRLRLRLRL,17284.68062003249,04:48:05
13,L,7,1,0,L,27022.603881725554,07:30:23
13,L,7,1,1,R,27153.921985749497,07:32:34
13,L,7,2,0,LR,26131.64385675678,07:15:32
13,L,7,2,1,RL,26131.64385675678,07:15:32
13,L,7,3,0,LLR,26131.64385675678,07:15:32
13,L,7,3,1,RRL,21151.658219487646,05:52:32
13,L,7,3,2,LRL,26131.64385675678,07:15:32
13,L,7,3,3,RLR,21151.658219487646,05:52:32
13,L,7,4,0,LLRR,21151.658219487646,05:52:32
13,L,7,4,1,RRLL,21151.658219487646,05:52:32
13,L,7,4,2,LRLR,21151.658219487646,05:52:32
13,L,7,4,3,RLRL,21151.658219487646,05:52:32
13,L,7,5,0,LLLRR,21151.658219487646,05:52:32
13,L,7,5,1,RRRLL,19545.07818454146,05:25:45
13,L,7,5,2,LRLRL,21151.658219487646,05:52:32
13,L,7,5,3,RLRLR,19545.07818454146,05:25:45
13,L,7,6,0,LLLRRR,19545.07818454146,05:25:45
13,L,7,6,1,RRRLLL,19545.07818454146,05:25:45
13,L,7,6,2,LRLRLR,19545.07818454146,05:25:45
13,L,7,6,3,RLRLRL,19545.07818454146,05:25:45
13,L,7,7,0,LLLLRRR,19545.07818454146,05:25:45
13,L,7,7,1,RRRRLLL,18176.31843865029,05:02:56
13,L,7,7,2,LRLRLRL,19545.07818454146,05:25:45
13,L,7,7,3,RLRLRLR,18176.31843865029,05:02:56
13,L,7,8,0,LLLLRRRR,18176.31843865029,05:02:56
13,L,7,8,1,RRRRLLLL,18176.31843865029,05:02:56
13,L,7,8,2,LRLRLRLR,18176.31843865029,05:02:56
13,L,7,8,3,RLRLRLRL,18176.31843865029,05:02:56
13,L,7,9,0,LLLLLRRRR,18176.31843865029,05:02:56
13,L,7,9,1,RRRRRLLLL,17460.68062003249,04:51:01
13,L,7,9,2,LRLRLRLRL,18176.31843865029,05:02:56
13,L,7,9,3,RLRLRLRLR,17460.68062003249,04:51:01
13,L,7,10,0,LLLLLRRRRR,17460.68062003249,04:51:01
13,L,7,10,1,RRRRRLLLLL,17460.68062003249,04:51:01
13,L,7,10,2,LRLRLRLRLR,17460.68062003249,04:51:01
13,L,7,10,3,RLRLRLRLRL,17460.68062003249,04:51:01
13,L,8,1,0,L,27958.603881725554,07:45:59
13,L,8,1,1,R,28089.921985749497,07:48:10
13,L,8,2,0,LR,26995.643856756775,07:29:56
13,L,8,2,1,RL,26995.643856756775,07:29:56
13,L,8,3,0,LLR,26995.643856756775,07:29:56
13,L,8,3,1,RRL,21583.658219487646,05:59:44
13,L,8,3,2,LRL,26995.643856756775,07:29:56
13,L,8,3,3,RLR,21583.658219487646,05:59:44
13,L,8,4,0,LLRR,21583.658219487646,05:59:44
13,L,8,4,1,RRLL,21583.658219487646,05:59:44
13,L,8,4,2,LRLR,21583.658219487646,05:59:44
13,L,8,4,3,RLRL,21583.658219487646,05:59:44
13,L,8,5,0,LLLRR,21583.658219487646,05:59:44
13,L,8,5,1,RRRLL,19833.07818454146,05:30:33
